Date,Hotel,Region,Room Type,Occupancy Rate (%),Average Daily Rate (USD),Revenue (USD),Customer Rating
2024-03-02,Budget Lodge,North,Standard,59.761817595150326,147.53175901930595,5831.471161852827,3.1718401393251643
2024-09-14,Seaside Resort,West,Deluxe,54.171861692531834,194.76162875203016,10832.008585167969,4.653667298252498
2024-05-13,Mountain Inn,West,Deluxe,50.99593343244435,168.08831624721913,11600.557301319068,4.352262669172747
2024-05-01,City Center Hotel,South,Suite,56.74075961669281,159.4740758635135,11020.148130747508,5.0
2024-11-26,City Center Hotel,North,Deluxe,77.39193760206194,270.94492661001624,15959.447725108237,3.2890930342446185
2024-06-19,City Center Hotel,West,Suite,61.60818726762174,238.85924815921695,14197.201952491014,4.575801044840336
2024-07-28,Budget Lodge,East,Suite,82.70421696346645,186.83733236996153,12223.569486994818,3.0819192237740993
2024-10-22,Budget Lodge,South,Deluxe,75.52070623128843,64.78940320280167,17139.813132763175,4.110142597371154
2024-03-29,Mountain Inn,West,Standard,45.47243679842919,161.9495388373715,23615.373588231247,4.683554612344215
2024-06-15,City Center Hotel,East,Standard,84.82463376332535,315.1513782202542,23196.28258370876,2.5495054187324593
2024-01-28,City Center Hotel,West,Family Room,87.16197968387564,168.4669166680146,5386.141139688318,3.8565472680308743
2024-08-25,Seaside Resort,East,Family Room,60.0920598774772,235.1608786026829,17885.3609191757,3.605753186170166
2024-12-01,Budget Lodge,South,Deluxe,81.30287314342488,252.09712009763004,14109.883549680808,3.5086298911934146
2024-03-03,City Center Hotel,West,Standard,62.15252643886201,190.94819579279874,15775.776714326781,4.269648856581548
2024-09-11,Mountain Inn,West,Suite,76.46505565122503,137.9089184065924,13008.584832287257,4.7844799944958165
2024-02-10,Mountain Inn,North,Family Room,56.03252389567552,58.234383410855585,15587.94314943601,3.906704899339591
2024-01-29,City Center Hotel,South,Suite,48.103403211981345,214.20816043044772,15757.036980360093,4.143840499292014
2024-10-05,Budget Lodge,East,Family Room,69.25774215580547,139.2621998588226,12105.241213255384,4.080016127141473
2024-03-20,Mountain Inn,West,Deluxe,73.14406580587746,188.8075225943846,10518.162260874096,4.00126245444949
2024-02-20,Seaside Resort,West,Standard,69.03480459578094,117.50898302053179,12756.521586902578,3.2374601536015257
2024-04-21,Mountain Inn,East,Family Room,57.239541626661605,166.73812297648988,16171.296322283828,4.775911221206025
2024-12-26,Luxury Stay,South,Standard,69.00151406803295,181.68595274505267,17994.98170842132,4.206636757711185
2024-10-27,Luxury Stay,North,Suite,79.03942128871101,193.4296790522149,19266.744886700733,4.276417043001804
2024-03-30,Budget Lodge,North,Deluxe,74.32660454816194,124.25889063237929,12529.049884665437,3.4354432596820925
2024-08-16,City Center Hotel,West,Standard,77.7375154589882,239.84554743806763,16419.222836513683,3.6785457214075317
2024-05-29,Budget Lodge,East,Deluxe,64.94827199318651,150.15526076340143,19812.512959766493,3.876706061602455
2024-08-30,Budget Lodge,West,Standard,92.57576872074239,96.27652697733774,20827.974475720643,2.926112714585804
2024-05-17,Budget Lodge,East,Suite,57.35739995167829,174.54882900182682,14705.835729342389,2.8183759723616255
2024-05-14,Budget Lodge,North,Suite,82.31340445630077,181.718765451323,13895.341375301938,3.5794764485530024
2024-03-29,Seaside Resort,South,Deluxe,92.72836639439942,188.029471658588,15955.62116918196,4.365764536509673
2024-01-15,Seaside Resort,East,Suite,82.21362139123343,248.10662018425398,9251.462635512971,3.5428038270490414
2024-11-28,Mountain Inn,North,Family Room,71.96213659402756,168.17755816320704,14031.95244482246,3.2868363616865004
2024-12-27,Luxury Stay,West,Standard,67.07554430005531,174.01901878156144,18722.93199236565,3.429720042733631
2024-06-22,Budget Lodge,East,Suite,90.54131476569384,124.84078093834532,18209.735647218506,3.681260303798281
2024-03-30,Mountain Inn,South,Family Room,53.65537612107491,221.02767514439483,13648.661978180555,3.7522987260259275
2024-07-31,Luxury Stay,West,Deluxe,60.44813609430535,189.21545320390518,16088.591005435834,5.0
2024-12-08,City Center Hotel,West,Family Room,69.03663351762418,158.99861363529186,10876.748298546561,4.738234439941123
2024-03-01,Seaside Resort,North,Deluxe,93.56480636267997,84.76626532672681,18517.460741125124,4.717341878597209
2024-12-29,Luxury Stay,East,Deluxe,80.69651454061344,252.22060975275437,14610.892819317634,4.818006254991367
2024-08-07,City Center Hotel,West,Standard,60.47931362234632,118.61600177719714,13620.242741519309,3.3008253914661654
2024-03-01,Luxury Stay,South,Standard,70.34538441922645,150.4360995315147,13191.380819533068,3.1443447695089324
2024-11-02,Seaside Resort,East,Family Room,65.78515283855559,197.91722555380017,14685.53066550071,3.22519079592616
2024-06-14,Seaside Resort,South,Standard,64.35316511649697,120.17210356916567,12760.611775340209,4.934154293336486
2024-01-12,Mountain Inn,West,Standard,89.68334337835168,105.32451108734283,18290.715180012816,3.616965747782256
2024-08-03,Budget Lodge,South,Standard,54.42385306104742,73.80262086496676,13023.582259919096,3.1240506724324995
2024-03-17,Luxury Stay,North,Family Room,99.1317128360156,216.0498476452818,22964.820480136907,3.698302659846131
2024-08-19,Luxury Stay,South,Suite,87.42344535276933,152.7406877636839,22326.052517406904,3.832976127799761
2024-04-21,City Center Hotel,East,Standard,91.36292505905547,326.3635046236665,10542.282550727476,4.187889291586194
2024-03-06,Seaside Resort,South,Standard,68.05590731962113,130.28224671845632,15348.521347146401,4.17566571449843
2024-06-30,Luxury Stay,South,Family Room,72.75088921381337,133.92744882855393,11746.716893319026,3.4202736052885445
2024-07-22,Seaside Resort,North,Suite,53.502722782129325,151.73035148572993,13366.762184056943,4.479959474759598
2024-07-24,Luxury Stay,South,Standard,67.13006389399796,192.15673275692444,25012.137338223984,3.5525645263748893
2024-10-12,Mountain Inn,South,Deluxe,82.40482271464727,156.48983306073444,13462.142914421003,3.89060656430647
2024-04-14,Budget Lodge,West,Family Room,94.44094592672094,210.6166107001256,16801.130185387145,4.4807418493523485
2024-08-29,Luxury Stay,West,Standard,58.392647747963224,131.07058050056727,17706.60647004139,3.5507250172389613
2024-08-22,Seaside Resort,East,Standard,69.51741094522102,110.92041407682095,9996.853137583796,3.601454003493204
2024-06-24,Mountain Inn,West,Deluxe,72.73051169651217,90.08926302954463,10724.522627953975,4.4141676347851915
2024-07-29,Luxury Stay,West,Deluxe,54.06316196711272,68.82129160314017,8969.888142959406,3.3995867763764864
2024-01-31,City Center Hotel,West,Family Room,83.87023862637601,154.09654902624715,10570.146330511116,3.7306455834771506
2024-08-22,Budget Lodge,West,Family Room,64.14014502386087,164.9509843803389,5000.0,4.389019524630025
2024-08-29,Luxury Stay,North,Deluxe,72.06914473234464,148.42814862584083,17722.91200396814,5.0
2024-06-01,Mountain Inn,West,Family Room,68.22075942132183,242.1702898593581,25270.96920628035,4.423783153333923
2024-07-14,City Center Hotel,North,Deluxe,63.159922414204885,241.40151048040676,15739.103695182635,4.330847834093008
2024-09-25,Mountain Inn,North,Standard,74.89432521779167,163.2598506277749,7918.655703296963,4.37156110857091
2024-06-18,Mountain Inn,West,Deluxe,71.76585632147966,90.30394434040186,11786.11808550026,3.2487668081530656
2024-12-22,City Center Hotel,South,Deluxe,69.42213176582001,151.66474459724736,12705.615774875016,4.080917717075936
2024-11-18,Mountain Inn,North,Suite,64.07307567479486,150.00893030414693,9912.076113933123,3.979163458164519
2024-12-01,City Center Hotel,South,Deluxe,79.79287006174434,147.1432518860971,19300.913191975782,4.225109178260929
2024-08-19,Luxury Stay,South,Deluxe,99.80425902738428,145.11405480508776,19051.30022187667,4.08155563673311
2024-07-02,City Center Hotel,West,Suite,77.09830849258691,147.32685521375964,9222.741030911702,4.265789774191979
2024-12-24,City Center Hotel,East,Family Room,89.94177322366693,160.672919205112,18625.40522223754,3.781972963570559
2024-10-01,Budget Lodge,West,Suite,54.14667112269806,148.22294505922216,22634.063317886328,4.041026242160255
2024-02-01,City Center Hotel,East,Standard,77.36642158940654,190.4161254312796,24512.7910261478,3.1405200037601055
2024-06-25,City Center Hotel,East,Suite,58.539475215434,198.01843579524305,29326.060115429813,3.7760649053979605
2024-03-05,Luxury Stay,West,Standard,52.846126087021474,134.4677456408755,10490.036752784014,4.97358348372365
2024-07-16,Budget Lodge,West,Family Room,63.909428888114455,243.55326630035168,29121.102131976015,4.223165837739779
2024-01-27,Seaside Resort,East,Suite,92.87849001620359,130.99688490796927,13228.968057456059,3.9853552738318463
2024-05-30,Luxury Stay,West,Suite,89.25023743004468,99.10996930923315,12037.672723097428,5.0
2024-10-29,Luxury Stay,East,Family Room,78.645070830816,199.03890356825258,16635.361874389226,3.0474155151892446
2024-09-24,Seaside Resort,South,Standard,52.009491601651035,139.129593279283,12089.693329534937,3.2233811111876465
2024-03-25,City Center Hotel,West,Suite,72.05579022918094,196.0645735378694,16995.22070323263,5.0
2024-03-06,Mountain Inn,South,Standard,79.52550013352604,59.81656994497348,8399.614061313492,4.032172655234254
2024-05-12,Budget Lodge,North,Suite,77.63304344367897,249.62279707415337,13806.236989682828,3.830191874597144
2024-12-31,Mountain Inn,South,Deluxe,47.343096247788814,213.61467040202012,21427.911171808395,3.16055697243305
2024-03-22,Seaside Resort,South,Suite,61.64523227970192,104.97617254184992,14714.693542844221,4.313387386476508
2024-11-14,Luxury Stay,East,Family Room,74.03883353776925,106.06114380768571,15707.978933699414,4.381121908669224
2024-11-23,Luxury Stay,South,Family Room,83.04436364275784,263.6132952048764,17376.293023586557,3.2338539474155725
2024-04-07,Budget Lodge,West,Standard,42.05808268350081,143.13100482510208,20853.3081465883,3.9018070901147004
2024-03-13,Luxury Stay,East,Suite,72.56814036780213,138.2907575633688,6723.876439052836,3.765138917576854
2024-11-22,Luxury Stay,North,Standard,77.14573154818429,66.69739529253586,17922.620259187173,4.17918400249314
2024-01-30,Budget Lodge,West,Standard,87.7441798277432,162.46108971992228,13659.304303791183,3.2165248304455494
2024-05-04,Budget Lodge,North,Deluxe,85.39286376356155,168.61401925821235,15833.189476559193,4.87636321815921
2024-07-28,Seaside Resort,South,Deluxe,83.73856978213207,215.77465483847425,20299.750848811884,4.641076647118323
2024-09-28,Luxury Stay,West,Family Room,63.000892399470985,110.04607859077623,9029.066742940779,3.7457771088870286
2024-07-31,Luxury Stay,West,Standard,46.37996794315039,103.98566038796952,9936.777792784553,3.84850690185314
2024-05-12,Seaside Resort,North,Family Room,69.10420864407898,202.54813173882386,5322.850201430969,3.9045044948056686
2024-06-05,City Center Hotel,West,Suite,90.0244773781284,230.33650356135325,12254.205291181119,3.4551840128954474
2024-02-16,City Center Hotel,West,Standard,95.90181791286648,101.44238244410585,21652.16172189408,3.689599407235475
2024-12-22,City Center Hotel,West,Standard,85.65823653446678,234.07570431498706,14397.064057632653,3.8108107426277735
2024-12-28,Seaside Resort,South,Suite,81.44011234202601,181.87709207434108,8299.375521726071,5.0
2024-01-22,Luxury Stay,North,Suite,80.69459472578949,234.59026695373228,12571.606277124765,4.662632815831306
2024-03-23,Seaside Resort,West,Family Room,66.6582187985883,176.48898192411917,7560.691482546885,4.654258295135636
2024-08-21,Seaside Resort,East,Family Room,73.0490955966957,53.886104125602486,9374.069491344191,4.258947929103073
2024-02-29,City Center Hotel,East,Suite,100.0,172.40163088419806,16944.094551318565,3.217871093748136
2024-07-06,Mountain Inn,East,Family Room,60.86162991312186,233.0071909335635,9130.633368469855,3.9709562267958347
2024-02-27,Luxury Stay,East,Suite,99.22168186064778,135.31269904581427,20563.171526016507,4.679341921729366
2024-09-15,City Center Hotel,South,Standard,70.16957768261912,160.60175155462738,14644.39854584832,3.1192147594428983
2024-06-10,Mountain Inn,West,Standard,94.88148163642617,171.19332482245107,15427.973519722627,4.445587244811285
2024-10-27,Mountain Inn,North,Deluxe,53.89777485753693,50.0,13608.13516196053,5.0
2024-11-01,Budget Lodge,West,Standard,83.78856301746974,263.5673787718738,18864.239192718615,4.743271652192812
2024-01-02,Luxury Stay,South,Suite,63.94844796078567,134.93121600514127,18915.799438885053,4.989820394893391
2024-09-27,Mountain Inn,East,Family Room,53.77099212113718,205.28677162363994,16675.271759560856,4.152837125309513
2024-05-22,City Center Hotel,South,Deluxe,78.27801063616418,175.66494319258956,17823.94552953824,4.677552364135493
2024-07-06,Budget Lodge,West,Family Room,90.14207682893954,242.88095281796802,13939.551650397872,3.497502749952175
2024-12-17,Luxury Stay,North,Suite,62.325878421097556,200.30280612140405,17711.015034545242,4.557104668638859
2024-12-06,Seaside Resort,South,Standard,52.51476059312398,168.25378642395128,13310.611122630966,4.458071693842534
2024-08-11,City Center Hotel,North,Deluxe,73.62232853497568,135.324245374036,15011.15811081201,4.202937821826364
2024-06-28,Mountain Inn,South,Suite,73.68847006834228,219.89253506910694,13626.781253168512,4.921205193802948
2024-01-23,Mountain Inn,North,Deluxe,83.22479441331748,86.32793480226917,12713.90730340402,3.622850613506828
2024-12-20,City Center Hotel,North,Deluxe,89.24391857046733,212.29452101379462,11554.441011391049,3.869059738468436
2024-02-06,Mountain Inn,East,Standard,74.10877228091259,125.04776242225637,17338.450519294427,4.066823428950808
2024-04-16,Budget Lodge,North,Suite,100.0,242.61418309783198,21553.029564067318,3.2792723202374194
2024-10-23,Luxury Stay,East,Family Room,78.36352116802938,188.06497713313476,20855.509858347796,4.158852360660173
2024-08-16,Budget Lodge,West,Deluxe,69.80360240989651,212.20618839250545,8717.173320272823,2.7967487109323073
2024-11-08,Mountain Inn,West,Deluxe,50.82648961345758,184.09944069123597,21446.015257034367,4.732868174099746
2024-04-06,Seaside Resort,East,Family Room,71.06010719525749,92.38114524295017,13409.207491910356,4.032646156596176
2024-10-07,Luxury Stay,East,Suite,69.95419581883296,136.96354183023308,18003.665075727957,3.635374967267366
2024-04-19,Luxury Stay,South,Deluxe,89.40457194422206,213.61946688056912,10468.923339763944,3.415938471393415
2024-02-06,City Center Hotel,South,Deluxe,81.93725436100281,188.3327908679922,15709.899569370027,3.8357946792665687
2024-02-09,City Center Hotel,South,Deluxe,57.30946317551074,239.0494952652836,16568.615914484537,4.481781797540689
2024-03-25,Seaside Resort,West,Suite,77.58381579616557,200.16372815185858,7576.976040401736,4.383417285116292
2024-10-28,Luxury Stay,South,Suite,85.0729675759358,131.66490546486702,18041.335831720946,3.506123436905077
2024-07-06,Seaside Resort,North,Family Room,97.92047039081748,140.19679311396828,21729.675039191578,3.407772229160656
2024-08-27,City Center Hotel,North,Suite,88.31255951121089,185.14586952616187,14126.76027159186,4.459829094423753
2024-12-23,City Center Hotel,South,Suite,86.41269981467217,64.29779669999473,21800.840654140065,3.4943568167694794
2024-12-19,Luxury Stay,North,Standard,75.90128991922745,263.67209428114927,14051.532532737961,4.0419368418556525
2024-01-19,Budget Lodge,West,Family Room,80.82468008135174,202.08733681887787,19247.922655233087,4.086628249766994
2024-12-12,Mountain Inn,North,Deluxe,93.74257351059238,241.3517298524436,5000.0,4.218443492208717
2024-11-20,City Center Hotel,West,Suite,55.00833903780526,100.96980295954155,27093.888896567318,4.60078930112731
2024-09-17,City Center Hotel,East,Deluxe,69.75841009174566,242.22825801776278,22477.291226214784,3.115925944192874
2024-06-06,Budget Lodge,East,Deluxe,63.41146876865639,291.57494555138743,13576.872478731606,2.6621884723176588
2024-10-30,Budget Lodge,East,Standard,80.68729678089186,113.95608223113412,5139.554866780911,3.602786903140154
2024-04-21,Seaside Resort,East,Suite,93.45333263476181,218.57008974518834,16440.141841527446,5.0
2024-05-23,Seaside Resort,North,Family Room,66.0453856991839,180.05549723436465,7780.372264631215,5.0
2024-09-12,Mountain Inn,South,Suite,39.14543448795843,102.77830758758779,17224.26768778744,5.0
2024-01-18,Mountain Inn,North,Deluxe,68.81668882463295,204.64419859259348,17057.82859582141,3.864913042567517
2024-07-02,Luxury Stay,West,Family Room,88.7021059802611,221.6801602418674,10292.984154989876,2.7525194426106196
2024-10-13,Seaside Resort,North,Suite,83.0644485442482,149.94367236655765,20604.83511807189,2.3598726288437115
2024-05-10,City Center Hotel,North,Deluxe,81.42279371715864,238.29582601276115,19027.873514030867,3.5701732869154124
2024-10-07,Seaside Resort,West,Deluxe,70.8001004718828,96.66182966054012,19879.116686442816,3.861348458895448
2024-09-01,City Center Hotel,East,Standard,55.8145389567032,105.26219267751779,15044.288518344478,4.910437780739171
2024-01-08,Budget Lodge,East,Standard,82.72941482436701,186.82986977943762,7922.379665431467,4.607463821679712
2024-07-11,Seaside Resort,East,Standard,62.485772849480625,181.2692638986136,19889.361361055686,4.159183555294135
2024-11-13,Budget Lodge,South,Deluxe,100.0,144.17132557879475,13648.143004321044,3.377108660341201
2024-01-07,Mountain Inn,West,Suite,83.55760812531774,220.47972179859428,8051.099284036654,3.327454309228577
2024-05-15,Mountain Inn,West,Standard,66.29027546169074,206.54471571079748,21760.19682987163,4.177889380950004
2024-01-19,Luxury Stay,North,Suite,65.82922128917058,222.9069535467008,25497.037602512544,4.487935685187809
2024-05-18,Seaside Resort,South,Standard,73.60583690079618,173.8431782323866,14793.759355103984,4.27431688357191
2024-06-25,Budget Lodge,East,Family Room,71.40747116967376,210.12901339891704,25795.60577301646,3.2757814282753417
2024-01-11,City Center Hotel,South,Family Room,91.75250663294932,157.71748484850028,15456.573643056749,4.455467340154461
2024-02-10,Mountain Inn,West,Standard,77.7962425461607,282.6909345043298,13097.720479168243,4.298137676970988
2024-04-23,Mountain Inn,West,Deluxe,64.02552391637208,139.3727114939007,11847.707729072612,3.2505335156668753
2024-06-28,City Center Hotel,North,Standard,100.0,285.2648714729156,23185.41203996371,3.450975320789821
2024-07-12,Budget Lodge,North,Standard,75.73962497280334,181.74439735447044,11099.280593061141,4.481947182193096
2024-07-14,Budget Lodge,West,Deluxe,86.53259513953346,111.22445552156286,18676.346549874936,3.8358447253978762
2024-12-13,Seaside Resort,East,Family Room,65.8766023883286,248.40396752443007,12204.180824703959,5.0
2024-08-12,Seaside Resort,East,Suite,80.44673441616786,186.29506941974796,12698.466187128184,4.350790493245204
2024-11-26,Luxury Stay,South,Standard,79.66664986714792,222.5562049190119,20151.248469847837,3.6593581682675116
2024-11-18,Mountain Inn,West,Deluxe,46.655260618557705,241.19279592712965,13099.815768553231,3.992856079726347
2024-09-17,Seaside Resort,West,Standard,100.0,196.89777770725127,12976.023102898534,4.044368374846402
2024-04-25,Budget Lodge,East,Deluxe,94.35966691383821,150.38795775935927,20664.023485874037,3.490126780730803
2024-05-29,City Center Hotel,East,Suite,69.04207025781018,228.7856688834625,22986.986466108116,3.3611882612756614
2024-04-27,Budget Lodge,West,Suite,58.465953893162165,180.03777537272978,18223.449016421167,4.490972925666649
2024-06-13,Mountain Inn,North,Family Room,80.21342420705328,214.29289093042095,11726.151121880253,4.591691307929467
2024-09-08,Budget Lodge,West,Deluxe,76.30046549121595,72.31347131042693,12446.957503512103,4.422647028687071
2024-09-23,Luxury Stay,West,Deluxe,80.33503422844844,202.3490858504926,15399.576318700187,5.0
2024-02-13,Mountain Inn,East,Family Room,77.87366094291134,148.07070874274848,16604.650309628287,3.620758734791879
2024-06-29,City Center Hotel,East,Family Room,82.5936148395889,262.6654818589265,10060.67044930114,5.0
2024-03-17,Luxury Stay,North,Deluxe,96.7095854908771,211.15436739445477,18615.189697899317,3.3693552170120933
2024-04-25,Mountain Inn,North,Family Room,83.52154807692969,191.99288729246484,15427.566648197995,3.291120105642055
2024-03-07,City Center Hotel,South,Suite,59.25516751635088,204.3154996675111,6421.458406809354,2.768028782495525
2024-01-13,Luxury Stay,West,Standard,95.43844279068678,130.0779573561641,10355.367587696348,3.687943280321228
2024-04-01,Luxury Stay,East,Suite,99.60921845232431,261.16283452640266,12479.35663174168,3.6473943642193825
2024-09-02,Mountain Inn,North,Family Room,100.0,279.56852092084523,14635.711555794725,4.3681560961782555
2024-09-23,Seaside Resort,South,Deluxe,58.14758950140603,199.64567552741082,24446.39397751998,4.170723659134316
2024-05-18,Luxury Stay,South,Deluxe,78.64323019725413,259.5201784286819,16190.856530698142,3.1649186402866043
2024-12-06,Luxury Stay,East,Suite,43.768519452165194,151.5425900663733,10796.140550506876,3.7250916331019277
2024-08-31,City Center Hotel,East,Deluxe,83.29723734568813,140.14432168875095,16103.154021535816,3.73997658523862
2024-12-06,Budget Lodge,South,Family Room,66.77699552749841,182.04623743644615,13239.561262730595,2.7568124271266754
2024-09-29,Mountain Inn,North,Suite,100.0,201.74705191839493,16623.79119766771,3.313337291090641
2024-10-30,Mountain Inn,South,Deluxe,63.38077544972127,160.30066593784397,17902.838435178073,3.4604304585701375
2024-07-09,Seaside Resort,West,Standard,49.662254430491075,206.8884095184242,21046.15323611969,5.0
2024-04-06,Seaside Resort,West,Standard,67.9310438894622,195.3194741036707,14878.567521649871,4.134015501170147
2024-11-26,Mountain Inn,East,Family Room,45.36768343174294,130.08466123544724,23194.802637999164,4.463518127763249
2024-07-23,Seaside Resort,North,Deluxe,86.26649181760965,205.93965087258607,19540.11331268096,2.9509551519955517
2024-05-16,City Center Hotel,North,Family Room,44.02375430615519,223.17641212607606,11462.80227593906,4.835950138109794
2024-03-17,Mountain Inn,West,Suite,75.42686371774738,188.57346587951955,26049.278328742323,4.910771444116865
2024-02-06,Seaside Resort,South,Standard,43.832822702157046,237.63240516308463,16634.972566350487,2.601158522998762
2024-10-12,Mountain Inn,East,Suite,70.19553293195037,119.1298103251524,10824.377480138824,3.506278293258906
2024-10-29,Budget Lodge,South,Deluxe,99.65067233706802,203.3975211065926,23264.56525615211,4.347035901110857
2024-05-14,Luxury Stay,South,Family Room,80.40971837153693,121.48596468016126,25388.887925992225,4.451071917476727
2024-05-21,Mountain Inn,South,Family Room,62.04759592552599,124.29593208834562,14834.873681402198,3.5250536886589448
2024-09-10,Luxury Stay,North,Family Room,74.53194766591373,148.4534583131105,12481.748698122017,3.786150375862443
2024-02-17,Seaside Resort,West,Suite,75.2702530806667,132.89699082128774,14138.125212731691,3.5818332572684
2024-09-11,Luxury Stay,North,Standard,82.08945518765108,152.60020906294312,18573.658637588498,4.077292632862283
2024-05-13,Mountain Inn,West,Suite,54.4971245507876,169.29248446444058,21389.28327515257,4.838024972023339
2024-10-16,Budget Lodge,East,Suite,83.88850910770996,221.85772431656923,17852.43665431787,3.460270490001157
2024-07-26,Seaside Resort,East,Deluxe,34.43412552595837,163.94204806471487,15508.616042358848,4.70057434843789
2024-04-10,Mountain Inn,South,Deluxe,65.55173171454284,100.71871466152037,22490.05885152214,3.452829549357179
2024-02-15,Seaside Resort,West,Deluxe,67.67589236322684,237.003392324758,13435.817634742389,3.406660951252181
2024-03-10,City Center Hotel,West,Standard,84.49990239106857,138.14549331924803,20154.596691834537,4.573016232840249
2024-05-15,Luxury Stay,West,Standard,75.33946279015304,177.06397864476855,13559.686008243607,4.645355464605331
2024-10-06,City Center Hotel,South,Deluxe,53.9165541921557,202.32682534703557,17155.114790054467,4.595986955733858
2024-03-07,Mountain Inn,South,Deluxe,60.225103112744776,189.98052092013913,14432.187176047742,3.078941814247301
2024-01-04,Budget Lodge,East,Standard,77.9802001432111,234.7089773760738,14720.739086735946,3.6738343153495645
2024-08-11,Seaside Resort,North,Family Room,73.81398987203166,203.95015716963795,13113.06741268895,4.576092014402325
2024-01-01,Luxury Stay,West,Standard,66.3131383554638,136.9345210151446,21724.270155903472,4.029079288394726
2024-10-16,Seaside Resort,West,Standard,67.78749315732031,288.9281086995831,11335.369809457325,3.2484150076617753
2024-04-18,Mountain Inn,North,Standard,85.44251995738934,189.71667316691168,11298.838737256458,4.320822557387809
2024-09-21,Seaside Resort,West,Deluxe,67.23461140696178,172.6329886689247,25604.96782922555,3.4996349187059708
2024-03-03,Luxury Stay,South,Family Room,73.6786313395639,228.19627115277854,19889.23782327166,5.0
2024-09-22,Mountain Inn,South,Standard,100.0,192.47254729650362,5000.0,5.0
2024-05-17,Seaside Resort,West,Deluxe,53.64476044674116,199.96140964696636,12173.706303947982,4.422868198448897
2024-02-13,Budget Lodge,South,Suite,47.22235902638012,304.6091999300343,5940.05331218973,4.952704693338841
2024-09-18,Mountain Inn,South,Suite,86.7538449719791,166.24392858724767,10246.546532923723,4.045353945086367
2024-08-03,Mountain Inn,West,Standard,64.82035408058846,164.11195529913022,5000.0,4.535806246062511
2024-04-30,Budget Lodge,East,Suite,70.2264370838607,185.8289256006232,14315.052111530287,5.0
2024-05-31,City Center Hotel,North,Family Room,63.28265432803329,233.57579677905193,9290.290904193444,4.171849077256019
2024-07-31,Luxury Stay,South,Suite,71.10299788848731,104.67329849048005,15299.526283982192,3.8213689799400012
2024-08-21,City Center Hotel,East,Suite,98.97807168144512,81.72220542617474,6874.393705587376,2.806764629276019
2024-12-16,Seaside Resort,South,Family Room,87.0319268792718,150.64423646899263,15414.5592658602,3.941806531994954
2024-04-20,Budget Lodge,South,Standard,87.93335267830466,98.30385204703563,12925.418609398363,4.576396229193618
2024-12-26,City Center Hotel,North,Standard,53.75659416311032,158.75843262371808,22509.764825942977,4.661943399297341
2024-11-15,Mountain Inn,South,Family Room,57.73269395170696,205.1249848064645,22056.784308728125,4.353055546002887
2024-08-09,Seaside Resort,North,Family Room,32.41382010771859,135.46255682238683,18926.728015051416,3.621090633526432
2024-08-13,Seaside Resort,North,Family Room,62.859287683758694,108.65867116093288,13366.931096693937,2.616224901736687
2024-07-28,City Center Hotel,North,Suite,89.35054779578488,183.4668580857674,24926.901976301466,3.6533494313966854
2024-03-11,City Center Hotel,East,Family Room,82.75419773622556,223.1271742307585,7234.823610800897,3.786958590262234
2024-12-25,Budget Lodge,West,Deluxe,71.67730105571815,95.25132807416936,7982.206852181687,3.78094972296699
2024-03-29,Luxury Stay,East,Suite,74.6654957442292,221.0116199152992,14581.084500554676,4.4329894498845475
2024-09-18,City Center Hotel,West,Standard,64.66671686136891,220.8653101869163,26270.190544605597,5.0
2024-12-31,City Center Hotel,West,Standard,78.07138323602676,227.7042551078314,13988.305465649562,4.086470441288765
2024-07-06,Mountain Inn,North,Standard,86.48817419220921,240.92401074358432,14083.773783953591,3.8482877475904766
2024-04-21,Seaside Resort,South,Suite,50.761698188842914,290.1006962329808,7790.448219440954,3.8185447308971354
2024-08-26,Luxury Stay,North,Deluxe,79.49471531756022,162.19539756904723,19729.647926351892,4.0870693368354
2024-09-12,Mountain Inn,South,Family Room,88.98652306432001,185.47857900389292,19765.88127164677,3.4201943677561206
2024-05-29,Budget Lodge,West,Family Room,68.77349566554946,159.17807833759872,18945.376006999548,4.084138991122239
2024-05-06,Budget Lodge,North,Standard,85.51050918180876,180.09884223779054,11853.896635763187,4.3155686354322595
2024-11-14,City Center Hotel,South,Standard,100.0,256.64366778181557,11466.466158134972,4.146780244502142
2024-09-30,City Center Hotel,East,Suite,73.43485810519662,112.74927580346656,8534.388747975147,4.320279353803347
2024-11-28,Budget Lodge,South,Deluxe,80.89960575007986,136.94751639172122,15419.362508804668,4.303623326543975
2024-05-18,City Center Hotel,North,Family Room,63.92914374507913,248.85904682522806,9597.96335360749,2.7596723224274893
2024-04-12,Luxury Stay,East,Suite,77.71876743903076,231.0018253451045,9112.917473753558,4.445809110876782
2024-08-29,City Center Hotel,South,Family Room,81.90407437473456,161.8434176591461,12881.54641544662,3.5302896080362824
2024-04-26,Seaside Resort,South,Standard,77.92263510405208,222.720100056036,12554.21912407892,3.2329125858972296
2024-08-01,City Center Hotel,South,Family Room,59.70457020436715,197.06079212460168,12310.107355890224,3.226883720501503
2024-01-17,Mountain Inn,South,Deluxe,78.09542656988177,255.0137304500494,17332.222984201308,4.30347912733077
2024-06-27,Luxury Stay,South,Deluxe,96.93293908076456,183.72547969133862,15395.239010751397,3.844197550942603
2024-08-11,Mountain Inn,East,Standard,81.7295364677179,231.2816056936291,13559.219847444412,2.8226218512102124
2024-09-26,Mountain Inn,West,Deluxe,89.42980783607761,312.100595524631,15915.06464155741,4.334626470634598
