ShipDateKey,SONumber,SOLineNumber,OrderQuantity,UnitPrice,ShipDate,ProductName,ProductSubcategory
20080612,SO72196,1,1,2319.99,6/12/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080613,SO72322,1,1,2319.99,6/13/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080614,SO72404,1,1,2319.99,6/14/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080614,SO72408,1,1,2319.99,6/14/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080615,SO72479,1,1,2319.99,6/15/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080615,SO72483,1,1,2319.99,6/15/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080616,SO72552,1,1,2319.99,6/16/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080617,SO72589,1,1,2319.99,6/17/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080617,SO72590,1,1,2319.99,6/17/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080617,SO72594,1,1,2319.99,6/17/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080617,SO72624,1,1,2319.99,6/17/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080618,SO72648,1,1,2319.99,6/18/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080618,SO72655,1,1,2319.99,6/18/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080621,SO72914,1,1,2319.99,6/21/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080622,SO72968,1,1,2319.99,6/22/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080622,SO72970,1,1,2319.99,6/22/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080623,SO73042,1,1,2319.99,6/23/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080623,SO73071,1,1,2319.99,6/23/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080624,SO73113,1,1,2319.99,6/24/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080624,SO73151,1,1,2319.99,6/24/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080624,SO73157,1,1,2319.99,6/24/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080625,SO73241,1,1,2319.99,6/25/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080626,SO73308,1,1,2319.99,6/26/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080627,SO73395,1,1,2319.99,6/27/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080628,SO73427,1,1,2319.99,6/28/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080629,SO73554,1,1,2319.99,6/29/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080629,SO73559,1,1,2319.99,6/29/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080701,SO73655,1,1,2319.99,7/1/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080701,SO73658,1,1,2319.99,7/1/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080702,SO73726,1,1,2319.99,7/2/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080702,SO73763,1,1,2319.99,7/2/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080705,SO73997,1,1,2319.99,7/5/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080706,SO74036,1,1,2319.99,7/6/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080706,SO74064,1,1,2319.99,7/6/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080706,SO74070,1,1,2319.99,7/6/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080707,SO74127,1,1,2319.99,7/7/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080707,SO74132,1,1,2319.99,7/7/2008,"Mountain-200 Silver, 46",Mountain Bikes
20080101,SO60735,1,1,2294.99,1/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080102,SO60767,1,1,2294.99,1/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080104,SO60929,1,1,2294.99,1/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080107,SO61153,1,1,2294.99,1/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080109,SO61327,1,1,2294.99,1/9/2008,"Mountain-200 Black, 38",Mountain Bikes
20080109,SO61360,1,1,2294.99,1/9/2008,"Mountain-200 Black, 38",Mountain Bikes
20080109,SO61362,1,1,2294.99,1/9/2008,"Mountain-200 Black, 38",Mountain Bikes
20080111,SO61472,1,1,2294.99,1/11/2008,"Mountain-200 Black, 38",Mountain Bikes
20080111,SO61473,1,1,2294.99,1/11/2008,"Mountain-200 Black, 38",Mountain Bikes
20080112,SO61491,1,1,2294.99,1/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080112,SO61492,1,1,2294.99,1/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080115,SO61670,1,1,2294.99,1/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080115,SO61671,1,1,2294.99,1/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080115,SO61712,1,1,2294.99,1/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080115,SO61714,1,1,2294.99,1/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080116,SO61770,1,1,2294.99,1/16/2008,"Mountain-200 Black, 38",Mountain Bikes
20080116,SO61774,1,1,2294.99,1/16/2008,"Mountain-200 Black, 38",Mountain Bikes
20080117,SO61796,1,1,2294.99,1/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080121,SO62070,1,1,2294.99,1/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080121,SO62072,1,1,2294.99,1/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080121,SO62079,1,1,2294.99,1/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080122,SO62142,1,1,2294.99,1/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080123,SO62178,1,1,2294.99,1/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080123,SO62220,1,1,2294.99,1/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080124,SO62243,1,1,2294.99,1/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080124,SO62271,1,1,2294.99,1/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080130,SO62616,1,1,2294.99,1/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080130,SO62619,1,1,2294.99,1/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080130,SO62621,1,1,2294.99,1/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080131,SO62664,1,1,2294.99,1/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080131,SO62677,1,1,2294.99,1/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080201,SO62736,1,1,2294.99,2/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080202,SO62768,1,1,2294.99,2/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080203,SO62827,1,1,2294.99,2/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080203,SO62854,1,1,2294.99,2/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080203,SO62856,1,1,2294.99,2/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080203,SO62865,1,1,2294.99,2/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080204,SO62933,1,1,2294.99,2/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080204,SO62934,1,1,2294.99,2/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080204,SO62935,1,1,2294.99,2/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080205,SO62984,1,1,2294.99,2/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080205,SO62985,1,1,2294.99,2/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080206,SO63015,1,1,2294.99,2/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080206,SO63046,1,1,2294.99,2/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080208,SO63340,1,1,2294.99,2/8/2008,"Mountain-200 Black, 38",Mountain Bikes
20080209,SO63369,1,1,2294.99,2/9/2008,"Mountain-200 Black, 38",Mountain Bikes
20080209,SO63370,1,1,2294.99,2/9/2008,"Mountain-200 Black, 38",Mountain Bikes
20080215,SO63800,1,1,2294.99,2/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080216,SO63833,1,1,2294.99,2/16/2008,"Mountain-200 Black, 38",Mountain Bikes
20080217,SO63881,1,1,2294.99,2/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080217,SO63925,1,1,2294.99,2/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080217,SO63927,1,1,2294.99,2/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080220,SO64071,1,1,2294.99,2/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080220,SO64102,1,1,2294.99,2/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080221,SO64155,1,1,2294.99,2/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080222,SO64229,1,1,2294.99,2/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080223,SO64251,1,1,2294.99,2/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080224,SO64310,1,1,2294.99,2/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080224,SO64312,1,1,2294.99,2/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080224,SO64355,1,1,2294.99,2/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080224,SO64362,1,1,2294.99,2/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080225,SO64426,1,1,2294.99,2/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080226,SO64505,1,1,2294.99,2/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64542,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64544,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64546,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64587,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64588,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080227,SO64591,1,1,2294.99,2/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080229,SO64712,1,1,2294.99,2/29/2008,"Mountain-200 Black, 38",Mountain Bikes
20080301,SO64733,1,1,2294.99,3/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080301,SO64734,1,1,2294.99,3/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080301,SO64735,1,1,2294.99,3/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080301,SO64766,1,1,2294.99,3/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080301,SO64767,1,1,2294.99,3/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080302,SO64802,1,1,2294.99,3/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080302,SO64804,1,1,2294.99,3/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080302,SO64839,1,1,2294.99,3/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080304,SO64931,1,1,2294.99,3/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080305,SO64963,1,1,2294.99,3/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080305,SO64998,1,1,2294.99,3/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080305,SO65000,1,1,2294.99,3/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080306,SO65021,1,1,2294.99,3/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080307,SO65096,1,1,2294.99,3/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080307,SO65098,1,1,2294.99,3/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080307,SO65132,1,1,2294.99,3/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080307,SO65143,1,1,2294.99,3/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080308,SO65337,1,1,2294.99,3/8/2008,"Mountain-200 Black, 38",Mountain Bikes
20080308,SO65373,1,1,2294.99,3/8/2008,"Mountain-200 Black, 38",Mountain Bikes
20080311,SO65510,1,1,2294.99,3/11/2008,"Mountain-200 Black, 38",Mountain Bikes
20080312,SO65604,1,1,2294.99,3/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080317,SO65940,1,1,2294.99,3/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080318,SO65960,1,1,2294.99,3/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080318,SO65999,1,1,2294.99,3/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080319,SO66020,1,1,2294.99,3/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080319,SO66056,1,1,2294.99,3/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080320,SO66091,1,1,2294.99,3/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080320,SO66130,1,1,2294.99,3/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080320,SO66137,1,1,2294.99,3/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080321,SO66187,1,1,2294.99,3/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080321,SO66188,1,1,2294.99,3/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080323,SO66300,1,1,2294.99,3/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080324,SO66353,1,1,2294.99,3/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080327,SO66505,1,1,2294.99,3/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080328,SO66577,1,1,2294.99,3/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080329,SO66641,1,1,2294.99,3/29/2008,"Mountain-200 Black, 38",Mountain Bikes
20080330,SO66708,1,1,2294.99,3/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080331,SO66767,1,1,2294.99,3/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080331,SO66768,1,1,2294.99,3/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080402,SO66921,1,1,2294.99,4/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080402,SO66930,1,1,2294.99,4/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080403,SO66943,1,1,2294.99,4/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080403,SO66946,1,1,2294.99,4/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080403,SO66952,1,1,2294.99,4/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080404,SO67066,1,1,2294.99,4/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080404,SO67067,1,1,2294.99,4/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080404,SO67075,1,1,2294.99,4/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080405,SO67088,1,1,2294.99,4/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080405,SO67089,1,1,2294.99,4/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080406,SO67143,1,1,2294.99,4/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080407,SO67241,1,1,2294.99,4/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080410,SO67546,1,1,2294.99,4/10/2008,"Mountain-200 Black, 38",Mountain Bikes
20080411,SO67630,1,1,2294.99,4/11/2008,"Mountain-200 Black, 38",Mountain Bikes
20080413,SO67735,1,1,2294.99,4/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080414,SO67778,1,1,2294.99,4/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080417,SO68010,1,1,2294.99,4/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080419,SO68133,1,1,2294.99,4/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080421,SO68203,1,1,2294.99,4/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080421,SO68240,1,1,2294.99,4/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080421,SO68242,1,1,2294.99,4/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080421,SO68249,1,1,2294.99,4/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080422,SO68281,1,1,2294.99,4/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080422,SO68324,1,1,2294.99,4/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080423,SO68379,1,1,2294.99,4/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080425,SO68522,1,1,2294.99,4/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080425,SO68523,1,1,2294.99,4/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080426,SO68546,1,1,2294.99,4/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080426,SO68595,1,1,2294.99,4/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080427,SO68659,1,1,2294.99,4/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080427,SO68661,1,1,2294.99,4/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080427,SO68662,1,1,2294.99,4/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080428,SO68687,1,1,2294.99,4/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080430,SO68820,1,1,2294.99,4/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080430,SO68821,1,1,2294.99,4/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080430,SO68824,1,1,2294.99,4/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080501,SO68899,1,1,2294.99,5/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080501,SO68926,1,1,2294.99,5/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080501,SO68928,1,1,2294.99,5/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080502,SO68965,1,1,2294.99,5/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080503,SO69030,1,1,2294.99,5/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080504,SO69136,1,1,2294.99,5/4/2008,"Mountain-200 Black, 38",Mountain Bikes
20080505,SO69214,1,1,2294.99,5/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080505,SO69218,1,1,2294.99,5/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080505,SO69219,1,1,2294.99,5/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080505,SO69222,1,1,2294.99,5/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080506,SO69254,1,1,2294.99,5/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080506,SO69255,1,1,2294.99,5/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080506,SO69289,1,1,2294.99,5/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080506,SO69293,1,1,2294.99,5/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080507,SO69318,1,1,2294.99,5/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080507,SO69320,1,1,2294.99,5/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080507,SO69371,1,1,2294.99,5/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080508,SO69621,1,1,2294.99,5/8/2008,"Mountain-200 Black, 38",Mountain Bikes
20080510,SO69766,1,1,2294.99,5/10/2008,"Mountain-200 Black, 38",Mountain Bikes
20080512,SO69912,1,1,2294.99,5/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080512,SO69916,1,1,2294.99,5/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080513,SO69985,1,1,2294.99,5/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080513,SO69990,1,1,2294.99,5/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080514,SO70031,1,1,2294.99,5/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080514,SO70061,1,1,2294.99,5/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080515,SO70136,1,1,2294.99,5/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080516,SO70213,1,1,2294.99,5/16/2008,"Mountain-200 Black, 38",Mountain Bikes
20080516,SO70220,1,1,2294.99,5/16/2008,"Mountain-200 Black, 38",Mountain Bikes
20080518,SO70351,1,1,2294.99,5/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080518,SO70352,1,1,2294.99,5/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080519,SO70428,1,1,2294.99,5/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080520,SO70466,1,1,2294.99,5/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080520,SO70468,1,1,2294.99,5/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080520,SO70502,1,1,2294.99,5/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080520,SO70503,1,1,2294.99,5/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080522,SO70602,1,1,2294.99,5/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080522,SO70639,1,1,2294.99,5/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080522,SO70640,1,1,2294.99,5/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080523,SO70683,1,1,2294.99,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080523,SO70711,1,1,2294.99,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080523,SO70713,1,1,2294.99,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080523,SO70714,1,1,2294.99,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080523,SO70717,1,1,2294.99,5/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080524,SO70764,1,1,2294.99,5/24/2008,"Mountain-200 Black, 38",Mountain Bikes
20080525,SO70852,1,1,2294.99,5/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080525,SO70860,1,1,2294.99,5/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080526,SO70914,1,1,2294.99,5/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080527,SO70954,1,1,2294.99,5/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080527,SO70994,1,1,2294.99,5/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71059,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71061,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71062,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71064,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71066,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080528,SO71076,1,1,2294.99,5/28/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71230,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71251,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71252,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71257,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71267,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080531,SO71268,1,1,2294.99,5/31/2008,"Mountain-200 Black, 38",Mountain Bikes
20080601,SO71323,1,1,2294.99,6/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080601,SO71333,1,1,2294.99,6/1/2008,"Mountain-200 Black, 38",Mountain Bikes
20080602,SO71367,1,1,2294.99,6/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080602,SO71411,1,1,2294.99,6/2/2008,"Mountain-200 Black, 38",Mountain Bikes
20080603,SO71461,1,1,2294.99,6/3/2008,"Mountain-200 Black, 38",Mountain Bikes
20080605,SO71600,1,1,2294.99,6/5/2008,"Mountain-200 Black, 38",Mountain Bikes
20080606,SO71631,1,1,2294.99,6/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080606,SO71676,1,1,2294.99,6/6/2008,"Mountain-200 Black, 38",Mountain Bikes
20080607,SO71743,1,1,2294.99,6/7/2008,"Mountain-200 Black, 38",Mountain Bikes
20080608,SO71959,1,1,2294.99,6/8/2008,"Mountain-200 Black, 38",Mountain Bikes
20080611,SO72164,1,1,2294.99,6/11/2008,"Mountain-200 Black, 38",Mountain Bikes
20080612,SO72254,1,1,2294.99,6/12/2008,"Mountain-200 Black, 38",Mountain Bikes
20080613,SO72281,1,1,2294.99,6/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080613,SO72283,1,1,2294.99,6/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080613,SO72317,1,1,2294.99,6/13/2008,"Mountain-200 Black, 38",Mountain Bikes
20080614,SO72403,1,1,2294.99,6/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080614,SO72407,1,1,2294.99,6/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080614,SO72415,1,1,2294.99,6/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080614,SO72417,1,1,2294.99,6/14/2008,"Mountain-200 Black, 38",Mountain Bikes
20080615,SO72495,1,1,2294.99,6/15/2008,"Mountain-200 Black, 38",Mountain Bikes
20080617,SO72591,1,1,2294.99,6/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080617,SO72593,1,1,2294.99,6/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080617,SO72618,1,1,2294.99,6/17/2008,"Mountain-200 Black, 38",Mountain Bikes
20080618,SO72658,1,1,2294.99,6/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080618,SO72701,1,1,2294.99,6/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080618,SO72707,1,1,2294.99,6/18/2008,"Mountain-200 Black, 38",Mountain Bikes
20080619,SO72769,1,1,2294.99,6/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080619,SO72770,1,1,2294.99,6/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080619,SO72775,1,1,2294.99,6/19/2008,"Mountain-200 Black, 38",Mountain Bikes
20080620,SO72822,1,1,2294.99,6/20/2008,"Mountain-200 Black, 38",Mountain Bikes
20080621,SO72868,1,1,2294.99,6/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080621,SO72870,1,1,2294.99,6/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080621,SO72905,1,1,2294.99,6/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080621,SO72922,1,1,2294.99,6/21/2008,"Mountain-200 Black, 38",Mountain Bikes
20080622,SO73003,1,1,2294.99,6/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080622,SO73008,1,1,2294.99,6/22/2008,"Mountain-200 Black, 38",Mountain Bikes
20080623,SO73046,1,1,2294.99,6/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080623,SO73070,1,1,2294.99,6/23/2008,"Mountain-200 Black, 38",Mountain Bikes
20080625,SO73232,1,1,2294.99,6/25/2008,"Mountain-200 Black, 38",Mountain Bikes
20080626,SO73265,1,1,2294.99,6/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080626,SO73271,1,1,2294.99,6/26/2008,"Mountain-200 Black, 38",Mountain Bikes
20080627,SO73348,1,1,2294.99,6/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080627,SO73384,1,1,2294.99,6/27/2008,"Mountain-200 Black, 38",Mountain Bikes
20080629,SO73561,1,1,2294.99,6/29/2008,"Mountain-200 Black, 38",Mountain Bikes
20080630,SO73590,1,1,2294.99,6/30/2008,"Mountain-200 Black, 38",Mountain Bikes
20080701,SO73657,1,1,2294.99,7/1/2008,"Mountain-200 Black, 38",Mountain Bikes
